person,age,income,days_of_membership,money_spent,money_gained,event_offer_completed,event_offer_viewed,event_transaction,event_auto_completed,gender_F,gender_M,gender_O,CLOSEST_CLUSTER
9b6d460b5d0346f4aa64be7e6d713ce3,59,110000.0,1046,27.983125,2.0,2,2,16,2,0,1,0,1
9b6e529df1234889bb807759037a3f7d,38,44000.0,408,2.68375,3.0,1,5,8,0,0,1,0,2
9b70ea1d005240ebab90c20a23d74149,49,73000.0,448,3.8850000000000002,0.0,3,4,4,0,0,1,0,2
9b716897019a4900b39443caf084d701,68,98000.0,303,28.02166666666666,0.0,2,3,6,0,1,0,0,1
9b75ecc50287471c9154e85be26068a1,41,55000.0,424,4.7375,0.0,0,3,4,0,1,0,0,2
9b7cf5a50ea1407c84b87fdea5459b87,23,35000.0,274,3.3641176470588228,2.3333333333333335,3,4,17,0,0,1,0,0
9b7fd41103a84ffd892f8a3afc178577,27,68000.0,276,1.71,0.0,0,2,2,0,0,1,0,2
9b8d07277ca543809a1981fe51e71d9a,54,69000.0,1103,19.03833333333333,3.3333333333333335,2,5,6,1,0,1,0,0
9b8d563583b94b4885871a509cfd7a49,69,79000.0,348,18.613333333333333,8.333333333333334,3,6,3,0,1,0,0,1
9b9858f0a599424688bc2c3d0d2a6d3b,33,41000.0,393,10.758666666666667,4.5,5,6,15,1,1,0,0,0
9b9bd320b3b34859abfee2109a0b4831,22,35000.0,621,8.872608695652174,6.25,4,4,23,0,0,1,0,0
9ba2de5e616d470ca1aa3a7e4ca18a95,27,41000.0,107,1.9566666666666668,0.0,2,4,6,0,0,1,0,2
9ba4cd53968544ea8a682c11b8b8b63e,49,98000.0,1213,24.8525,2.5,2,4,4,0,0,1,0,1
9ba69b8af90948c99acc8e5d3e0e5219,75,47000.0,217,2.165,0.0,0,4,4,0,0,1,0,2
9ba76183fc8e4239bf64db5bfcf3218f,50,81000.0,948,0.0,0.0,0,2,0,0,0,1,0,2
9bb80ca554284a1ea6abd85a101b4da5,74,106000.0,782,22.878571428571426,3.5,1,3,7,1,1,0,0,1
9bbe5c3a336644feb23ffb93673d6bb6,54,40000.0,220,5.938571428571429,3.5,3,4,7,0,0,1,0,2
9bc4b2ca147b42d08a4c2c55a16c2604,84,31000.0,565,7.770588235294118,3.3333333333333335,3,4,17,1,1,0,0,0
9bc7ee251eec46ffaf81c1906792bef6,19,54000.0,290,2.9283333333333332,3.0,1,4,18,0,0,1,0,0
9bc8c50983254bb3a5c309769d7cc49a,26,32000.0,340,2.0716666666666668,2.0,1,2,6,0,0,1,0,2
9bd021eefb3647d3b18ddb27cf44217c,60,57000.0,334,4.406521739130436,4.666666666666667,3,3,23,0,0,1,0,0
9bd28ae809bb435b83f5bd94ed9aee4c,24,42000.0,1831,3.080833333333333,6.0,1,3,12,1,1,0,0,0
9bd8945dd46d4e55b6504a0a0878ed51,55,73000.0,528,12.586666666666666,5.0,2,2,6,0,0,1,0,2
9bdb9d94f1e5470bbba85b8bc39536d0,72,55000.0,1354,16.080000000000002,4.0,3,4,7,0,1,0,0,0
9bdcc054e9ad403589ef9216baff243d,70,57000.0,366,15.483333333333334,8.333333333333334,3,4,3,0,1,0,0,1
9bde4015093a4b4885cbc6aecc44ec19,67,79000.0,903,20.496,4.0,2,3,5,0,0,1,0,1
9bde7def7009417cb42865a302a30476,61,76000.0,932,20.779999999999998,3.0,3,3,5,0,1,0,0,1
9be03ba7d3ab456eb3a7f6acf2cdfffc,84,98000.0,1628,25.214000000000002,3.0,2,3,5,0,0,1,0,1
9be0d577c14841bcb61232b6497db1cd,27,67000.0,365,18.611250000000002,4.0,3,3,8,1,0,1,0,0
9be6bbcf27de4f61ab2db138aa808691,60,77000.0,276,70.35833333333333,8.0,5,6,12,0,0,1,0,1
9be805c5483648bdb194ecc63b502f4c,70,46000.0,1089,2.9259999999999997,0.0,1,1,5,0,0,1,0,2
9bef230231ff4a1899b5b8e7214bff42,46,84000.0,295,21.42,10.0,1,2,2,0,1,0,0,1
9bef81e848e94dfc87167f885247b180,57,76000.0,361,19.14,5.5,4,6,6,0,1,0,0,1
9bf2feb2b3ba4c439b040a257b71edb1,52,94000.0,796,25.22142857142857,5.666666666666667,4,4,7,1,1,0,0,1
9bf80936b4d3429aa4e85cdf39b3c369,70,37000.0,171,9.312727272727273,7.0,3,3,11,1,0,1,0,0
9bfcb9551d364ef89f928f6ef195318d,67,57000.0,611,12.41,4.666666666666667,1,1,7,2,0,0,1,1
9bfeb65da0cf4bca95da96ef8684ace4,68,69000.0,801,19.185625,4.333333333333333,6,6,16,0,1,0,0,0
9bff0ab1de694e8aab7f0a43b79772ae,21,70000.0,237,4.617999999999999,7.5,1,1,10,1,0,1,0,2
9c02b46ea37b4f489ab38565f865f9c6,56,63000.0,316,17.026666666666667,10.0,1,3,3,0,0,1,0,1
9c062986d2594edc828b358165082b19,28,59000.0,240,2.6979999999999995,0.0,0,2,5,0,0,1,0,2
9c0a497d7ec348a5a13ec800b688b811,82,86000.0,373,21.95,0.0,1,2,3,0,0,1,0,2
9c1ab40805084b168ad8a4ad2d8e698f,72,43000.0,491,8.510833333333332,3.0,3,3,12,0,0,1,0,0
9c1ad3675ee04159b9e34076f6330ac0,50,74000.0,1241,18.826,4.0,3,4,5,0,0,1,0,0
9c1c85ddf82448e58ef49e6dcd0e59a6,41,33000.0,1040,8.792000000000002,5.666666666666667,3,4,20,1,1,0,0,0
9c1f111d35c1426e956b338716eb518b,75,97000.0,1079,32.830000000000005,6.666666666666667,4,4,6,0,0,1,0,1
9c20b8e0ba9d4ae3bfe6d259a85d1d12,53,91000.0,627,29.159999999999997,3.5,2,2,6,1,1,0,0,1
9c25e0a9b6974c86a3fbd04bf32f8dd9,19,67000.0,1186,3.8979999999999997,0.0,0,1,10,0,1,0,0,2
9c28b2b1733b498badfe66e26101fa50,22,45000.0,337,110.895,2.0,1,2,4,1,1,0,0,1
9c29e40d6f1f4bf3ae338ae0e1e578fc,65,96000.0,1090,30.57166666666667,7.666666666666667,4,4,6,0,0,1,0,1
9c2ff857fe4a482f9ef6cbab6bd551c2,25,34000.0,358,4.717499999999999,0.0,0,0,4,0,0,1,0,2
9c305dc0facc41e285d0491668eb68da,74,55000.0,390,13.160909090909088,5.0,4,5,11,0,0,1,0,0
9c3b3fa0debf45758068870e8ca79bae,59,108000.0,516,32.54375,5.5,3,4,8,1,0,1,0,1
9c400c1288894ae1b93997ad5393baba,68,37000.0,418,4.676666666666666,0.0,0,2,3,0,0,1,0,2
9c48c9b259b042f2b7cebe52df7fc36b,43,40000.0,1570,3.2286363636363635,5.0,1,3,22,1,0,1,0,0
9c4e626b7da849dfb8612a9219690816,66,32000.0,359,5.711818181818182,4.0,2,6,11,0,0,1,0,0
9c53c8d4129d41908edaf53e2865baf5,27,31000.0,287,1.6628571428571426,3.0,1,4,7,0,0,1,0,2
9c569de8e9f747bcb5c8f78c0a014fc5,28,65000.0,352,17.283846153846152,5.4,2,3,13,3,0,1,0,0
9c5a9880f60843d0b610a2087d74832e,54,35000.0,270,2.03,0.0,1,3,6,0,0,1,0,2
9c5d887ee6104ac29e8474a2037e420d,49,77000.0,250,19.3,3.0,1,2,2,0,0,1,0,2
9c630a9e215d4ecaa7966f0b2b0f701a,21,75000.0,121,3.2675000000000005,0.0,1,2,4,0,0,1,0,2
9c64321646bf40f6ad1bc98864eaa6b8,48,53000.0,734,13.997499999999999,6.0,2,3,4,0,1,0,0,1
9c66f744199242d987286ca68f35a911,34,43000.0,325,9.616923076923076,4.75,5,5,13,0,0,1,0,0
9c6b3b60a0fc44c29a39d90c6228b2b3,61,60000.0,622,12.463000000000001,7.5,5,6,10,0,1,0,0,0
9c6bc249c40d46a184528c739a1f8b35,47,32000.0,266,2.2800000000000002,0.0,0,2,5,0,0,1,0,2
9c723149d24b4e4792182c8f7c0da6c3,30,43000.0,557,2.653888888888888,0.0,1,2,18,0,0,1,0,0
9c7b048269ec4afd9205201a8e386c22,54,46000.0,434,10.202727272727273,2.8,5,6,22,1,0,1,0,0
9c7e4a6ab9c444fc96524efabaa7b097,53,102000.0,413,22.406666666666666,2.0,2,2,3,0,1,0,0,1
9c7eedb7b2a340c39abe071aabaee8af,40,51000.0,947,11.530000000000001,8.333333333333334,3,4,8,0,1,0,0,0
9c7eeec3d84b4c698169ef5de01fde26,78,96000.0,491,23.682,5.0,4,4,10,1,1,0,0,1
9c7f8926a1f44a5ea3a57a7d552b8b3f,90,54000.0,420,0.0,0.0,0,4,0,0,0,1,0,2
9c860622473e4c6c8e57b6caa7523843,74,71000.0,1709,17.232,4.0,3,4,5,0,0,1,0,0
9c8acc324a0047b2aa4f204fccf30281,23,61000.0,685,15.090769230769231,8.333333333333334,2,3,13,2,1,0,0,0
9c9d2659c4ec499288a96dec70fae500,65,76000.0,644,22.365000000000006,4.0,2,4,6,1,0,1,0,1
9ca1196e54194ca9bf1a4b1327715e9e,39,59000.0,741,15.301999999999998,3.0,3,3,10,0,0,1,0,0
9ca3e1ee578741e0b8b74f876a606c93,74,84000.0,1022,121.40375000000002,4.5,3,4,8,3,1,0,0,1
9ca7ccb9ef3e44b4af85e8cfe3c15694,55,31000.0,336,2.517142857142857,0.0,0,3,7,0,0,1,0,2
9ca81fd80e3a4648a06ac124eb40805c,56,80000.0,1487,22.607142857142858,6.0,3,4,7,1,0,1,0,0
9cadf8cda9fc4491b4e48d23fac9661a,69,64000.0,431,23.07,10.0,1,5,1,0,1,0,0,1
9cb1f7b13c23451087606360e5e16b4f,40,58000.0,339,0.0,0.0,0,4,0,0,0,1,0,2
9cb34ff9de694c578154da3efc9915db,60,59000.0,335,3.5142857142857147,5.0,1,3,7,1,1,0,0,2
9cb3911a37b24a419009fdbe09445410,21,74000.0,105,3.85,2.0,1,2,6,0,0,1,0,2
9cb7108abb1f4073806a00302faa8b44,45,55000.0,409,4.22111111111111,2.0,2,3,9,0,0,1,0,2
9cbc97671cc847528ee4bc9ad666f9c6,26,45000.0,704,10.473333333333336,7.5,2,2,9,0,0,1,0,0
9cbcf7c2e556460db4d7d0ded51fc076,32,53000.0,866,3.198235294117647,3.6666666666666665,3,4,17,1,0,1,0,0
9cbd222e0e0b4cb78a220e9e582065bf,59,54000.0,371,13.235,4.333333333333333,4,5,6,0,0,1,0,0
9cc0fab8e4404b9eb8c8837aaf60655b,43,45000.0,178,3.7079999999999997,0.0,0,2,5,0,0,1,0,2
9cc356de3d474dc0891a4fb38dde01c8,48,57000.0,389,53.127272727272725,3.3333333333333335,3,4,11,0,1,0,0,1
9cc54896240c4edca22f8187a3202599,51,74000.0,332,20.443333333333335,7.5,1,2,6,1,1,0,0,1
9cccf482664345f8af3b42612ecb4d42,69,32000.0,390,7.711249999999999,7.5,2,2,16,0,1,0,0,0
9ccd63bc9880418ab998c06d1c893115,59,101000.0,851,29.409999999999997,3.5,3,3,3,0,0,1,0,1
9cd0dd71500b43669e3a0410873abc75,71,84000.0,362,21.3175,8.75,4,4,8,0,0,1,0,1
9cd56cfd1feb4dc7851e8e5132ab45c2,79,103000.0,334,30.314999999999998,5.75,2,2,8,2,0,1,0,1
9cdbc495a70c44a69015ab2f7d831085,52,47000.0,85,2.2550000000000003,0.0,0,2,4,0,0,1,0,2
9ce7abbdb0364df3ae0875335f46a6cf,64,46000.0,1075,10.906666666666668,2.75,4,4,9,0,0,1,0,0
9ceb61240a224e9698fcbdae9164e843,53,57000.0,1403,3.3247058823529407,3.0,1,2,17,0,0,1,0,0
9cf1682aa5a640bcba316127b48d8777,59,38000.0,1220,3.006153846153846,0.0,0,3,13,0,1,0,0,0
9cf8406a08b34397b4babaf853a11c3d,45,54000.0,357,14.499166666666666,7.5,4,5,12,0,1,0,0,0
9cfa8a152539446b8384a215eb7db2fe,57,73000.0,481,18.186363636363634,3.75,6,6,11,0,1,0,0,0
9cff5cba68bb44b5baeb3d18c424297c,50,88000.0,297,20.27,10.0,1,3,2,0,1,0,0,1
9cff812d0f8f426a8189648d3c476411,50,118000.0,317,23.819999999999997,5.5,2,2,7,2,1,0,0,1
9d00598dc760449e827cc61ae5405b3c,58,115000.0,837,27.032857142857146,4.0,1,1,7,1,0,1,0,1
9d029c11f8b349cb97f41b794adb8158,56,49000.0,320,12.82214285714286,6.4,6,6,14,0,1,0,0,0
9d068cb2a9c14dd39851da82dd9cd8b6,63,33000.0,315,6.235,10.0,1,2,4,0,1,0,0,2
9d1085c1daaa4838b9cf6bde5dc330bd,63,72000.0,939,19.06142857142857,3.0,3,4,7,1,0,1,0,0
9d139427d04e4f199faf8964ec40afc8,56,87000.0,316,25.76,10.0,2,3,4,0,0,1,0,1
9d1a5a51c4ac4526b0b16273f40a1c06,53,96000.0,535,22.951999999999998,4.5,6,6,10,0,0,1,0,0
9d1a80ee80274a7b843e92e17208c99b,29,32000.0,814,10.32090909090909,7.5,2,3,11,0,1,0,0,0
9d2b3df217334085aa72aeba559b70e1,55,76000.0,321,25.61,5.0,1,5,2,0,1,0,0,1
9d2e7199f364485bb4ee941732cffdea,36,71000.0,449,22.031666666666666,6.5,2,4,6,0,0,1,0,1
9d382dd9bcee4a4ca3c43479f2f8c04b,92,61000.0,125,0.0,0.0,0,4,0,0,1,0,0,2
9d3c0239ea3f4a45ac7a421eea9d8111,24,52000.0,159,1.21,0.0,2,3,5,0,0,1,0,2
9d3cd9fcde7f4bbabaeb35f61a36c3a5,43,60000.0,88,17.61,5.666666666666667,4,4,5,0,1,0,0,1
9d3cf96704194f0ba87295d3b499b9de,64,89000.0,225,0.0,0.0,0,6,0,0,0,1,0,2
9d439f3eed6e4ec490ee2cfd12fca3c0,30,51000.0,1055,15.368750000000002,4.333333333333333,5,5,16,1,0,1,0,0
9d4894aaf05b4b9c9437961e8f36d7ef,42,31000.0,1036,8.844,6.666666666666667,3,3,15,0,0,0,1,0
9d48e17bab4d42d28c7da398858ce8c1,44,58000.0,415,11.74,10.0,1,2,1,0,1,0,0,1
9d491dc1e3ca4c41a54c9b8da54f6764,55,60000.0,521,3.333125,3.0,3,3,16,0,0,1,0,0
9d4bc1fd09e64e3abc95fa5ac4360ebe,53,62000.0,280,3.0399999999999996,3.0,2,3,6,0,0,1,0,2
9d529c38941a42cf80536853d013c887,87,77000.0,736,22.6525,4.666666666666667,2,3,4,1,1,0,0,1
9d5a47c4dda04ed297058c499b2d3478,63,56000.0,666,16.434545454545457,2.5,2,2,11,0,1,0,0,0
9d5b3daf402841f7a88d271f3d731829,37,92000.0,221,26.583333333333332,5.0,2,3,3,0,1,0,0,1
9d62a43100244caa8e5c146e406fae8e,59,36000.0,398,1.6107692307692305,2.0,1,1,13,0,1,0,0,2
9d6ba3960ad14a8ca4dc78626143d119,37,72000.0,823,16.84,5.0,5,5,12,0,0,1,0,0
9d6da0a2ac54474e8ec986fd21cecef0,42,66000.0,1062,19.562857142857144,4.0,2,2,7,1,0,1,0,0
9d6e4253c7424f2abaebe398bcd78355,48,54000.0,96,1.645,0.0,0,0,2,0,0,1,0,2
9d73282e268c4b2c9ac4e1921011b87c,79,66000.0,1107,15.023333333333332,5.0,5,5,12,0,0,1,0,0
9d761dd3dffa40b584ea9e0030d7083e,64,68000.0,1106,17.19545454545454,4.0,5,5,22,1,0,1,0,0
9d763a8ee723447094a6e58bb66cc1e1,36,42000.0,1316,3.236666666666667,5.0,1,2,12,0,0,1,0,0
9d79bfae6a7b4bb784a12d12f98bf578,37,60000.0,511,17.39125,6.666666666666667,2,2,8,2,1,0,0,1
9d7ee5485d064f5b8cecc53fe55863ac,67,91000.0,803,23.093333333333334,6.6,3,3,6,2,0,1,0,1
9d8b11f8ae6c45c5bffc7d7bd1782db7,82,76000.0,1073,16.405,0.0,0,1,2,0,0,1,0,2
9d8bdbbb3436461ca2babeed7b0cddf0,31,57000.0,425,3.53,2.0,0,3,4,1,0,1,0,2
9d8f44ec36614d7c992fa640ae133fc3,53,87000.0,814,28.80375,6.5,2,4,8,0,1,0,0,1
9d972fbd7faf433ebbb70d8ac7200ecb,51,33000.0,1601,2.9455999999999993,3.0,3,4,25,0,0,1,0,0
9d9762e2f526402aa214e18be86ecb0f,57,104000.0,390,24.012857142857147,7.666666666666667,4,4,7,0,0,1,0,1
9da20f64522348e7a8d5006fc232b2b6,27,74000.0,98,4.172857142857143,3.0,2,3,7,0,0,1,0,2
9da3f2339b244229a8337572e982b189,49,36000.0,282,4.7175,2.0,0,2,4,1,1,0,0,2
9da5eab04268483ca929019de255c51f,92,60000.0,1095,13.595000000000002,8.75,4,5,10,1,0,1,0,0
9da6fe9306cf422497b62ac85ddd0f1b,69,43000.0,228,2.8875,5.0,0,2,8,1,1,0,0,2
9da8d70d1ce44f678219834a1b14b427,54,87000.0,415,22.632857142857144,4.333333333333333,3,3,7,0,1,0,0,1
9daa8e32286143da85f85846cb35a259,57,95000.0,366,28.5575,6.666666666666667,3,3,4,0,0,1,0,1
9db461d6bafe42cfbe9cab24154530a7,82,74000.0,100,24.38,7.5,1,3,3,1,1,0,0,1
9db96a2acfea40e6a7bf1f205ff54323,19,31000.0,1585,2.0686666666666667,0.0,0,2,15,0,0,1,0,0
9db9f9106fd249bf9979725ddbc1b334,64,102000.0,1153,29.602857142857143,4.666666666666667,2,4,7,1,1,0,0,1
9dbd34ffdd4e48be8ba579fa967c290d,53,46000.0,443,9.093333333333332,5.0,2,2,6,0,1,0,0,2
9dc0a23131994ab08657bc748f425765,59,56000.0,274,12.683636363636362,6.4,3,4,11,2,1,0,0,0
9dc1421481194dcd9400aec7c9ae6366,83,50000.0,955,13.547857142857143,8.333333333333334,2,3,14,1,1,0,0,0
9dc8d4bad3c748739faf22da974b8d1f,93,92000.0,213,27.3775,3.5,2,5,4,0,1,0,0,1
9dca9582ac1b4c6d83445328eb56dda8,58,93000.0,512,18.14,10.0,0,2,1,1,1,0,0,1
9dcfbbcd176a4e06ae89108847b758af,78,115000.0,808,28.96090909090909,3.5,3,3,11,2,1,0,0,1
9ddafd9acd6e441a8ebf8845e2ac5319,63,41000.0,581,2.9435,10.0,2,4,20,0,1,0,0,0
9de31fee7f30464393538af0873513a7,63,78000.0,960,18.455000000000002,3.0,3,3,6,0,0,1,0,0
9debe14001284c9aa55683ad27b653aa,82,62000.0,401,12.658888888888887,4.0,3,3,9,0,0,1,0,0
9df0134f61724188b93ad623f9f32289,65,55000.0,202,2.2642857142857147,0.0,0,5,7,0,0,1,0,2
9df2790f060d430e94f17189042e5671,50,70000.0,297,21.866999999999997,4.0,4,4,10,0,0,1,0,0
9df3b475e34e4506b78c257543dfecbf,28,60000.0,409,18.599,2.0,5,6,10,1,0,1,0,0
9dff981bb38742fcb3efb229eb4fad91,28,46000.0,385,1.5875,0.0,1,3,4,0,0,0,1,2
9e02f2fa76264d0dbd1ec9e95291cddb,51,43000.0,442,1.7860000000000003,0.0,0,3,10,0,1,0,0,2
9e0369f1045443c2a83a423920155ab3,61,32000.0,233,9.727500000000001,5.0,1,3,4,1,0,1,0,2
9e08560831d3498d98cbe1958412d6b8,48,53000.0,730,13.735714285714286,3.2,5,6,14,0,1,0,0,0
9e0d618d75954225adc8cff0c3e420e8,58,49000.0,90,2.9466666666666668,0.0,1,3,3,0,0,1,0,2
9e109816ddc84a6aa93fa1793c3291e1,38,61000.0,339,0.0,0.0,0,1,0,0,1,0,0,2
9e116eeee25949e7b1a3f91227db7422,38,63000.0,438,17.9425,4.0,3,3,8,0,1,0,0,0
9e11b206b5784951ba5b0ff06fd505cd,78,78000.0,601,14.463333333333333,10.0,1,1,3,0,1,0,0,1
9e181c88e30e46208b6d6acc0d285570,21,44000.0,349,2.94,0.0,0,2,5,0,0,1,0,2
9e1e07ef20fa4b338e0a8969b33e16dc,37,45000.0,414,2.9821052631578944,3.6666666666666665,3,4,19,0,1,0,0,0
9e1f034994244ab999fb2dedc7a933bb,69,79000.0,475,20.270000000000003,3.5,4,6,8,1,1,0,0,1
9e2ba3d151564f86900754e6036febba,36,72000.0,955,3.9881818181818174,3.3333333333333335,2,2,22,1,0,1,0,0
9e2bfae4d1064d93968843fbdcbcc5be,77,37000.0,1026,2.025238095238095,0.0,1,4,21,0,0,1,0,0
9e2eae230ed74cd79113af53a3bf4fce,42,78000.0,317,0.0,0.0,0,4,0,0,0,1,0,2
9e33bb2f4c304f1ab2030a6a6c184316,26,63000.0,1166,16.82,10.0,2,2,13,0,0,1,0,0
9e34cfea6818482197c2a5c397a2e256,99,108000.0,276,25.154,5.4,3,5,5,2,0,1,0,1
9e3680da1a014eafb4b4d852c3785c16,23,41000.0,176,4.255,3.5,2,3,6,0,0,1,0,2
9e3888d67fb44211814cc57556d09c72,71,69000.0,1234,15.998,7.5,1,3,5,1,0,1,0,1
9e3f177afd7a4d939d486f79e4bfeeb6,54,80000.0,602,24.271250000000002,6.666666666666667,3,3,8,1,0,1,0,1
9e473f9bd189408c8fcbb000822f59e6,37,57000.0,975,13.203,3.75,2,2,10,2,1,0,0,0
9e481b621a724dd098378e497483ea21,24,72000.0,176,2.938,0.0,0,2,5,0,0,1,0,2
9e523a3e05e14fd0bfec8ac108ce2cab,71,107000.0,134,258.7525,2.0,1,2,4,1,1,0,0,1
9e59453b4ed44df29751981085bd4841,58,93000.0,1495,25.1,2.0,1,3,4,0,1,0,0,1
9e5c4fbb6e784461b2e3e92872ee3e1d,32,47000.0,445,13.486111111111112,8.0,5,5,18,0,1,0,0,0
9e5e774d43de4390955724157e18559b,92,43000.0,451,2.8266666666666667,0.0,1,1,6,0,1,0,0,2
9e64ffbc7e3f413ebfb9aae9bb893c49,68,56000.0,394,16.17,0.0,1,4,4,0,0,1,0,2
9e6978ac56214d83aa97812c1f37549c,71,87000.0,1381,23.34,5.0,3,4,6,0,0,1,0,1
9e71d772ceed40408f7a26dea47cda37,51,35000.0,378,3.295833333333334,3.5,1,3,12,1,0,1,0,2
9e784b0f6f3c412db22ad03f7a415f31,47,92000.0,268,22.194,0.0,1,3,5,0,0,1,0,2
9e796cf38cce4f9bb34dfd0451b95a51,40,42000.0,766,10.092500000000001,2.0,0,1,12,1,0,1,0,2
9e7dc72c57bd4116afe26ff053425b2c,41,72000.0,268,3.7399999999999998,2.5,2,3,9,0,0,1,0,2
9e7e128f54504811a60d7ccaceba0a2e,53,58000.0,258,14.7,7.666666666666667,3,4,4,0,0,1,0,2
9e86fc533b594665bac93a7a0745dfc6,54,60000.0,1605,3.0016666666666665,0.0,0,1,12,0,0,1,0,2
9e894ff66aba45bbbe75575a03aeb00e,51,104000.0,584,28.177500000000002,7.0,4,4,8,1,0,1,0,1
9e8a5054c46d4bd7b58ca018740fb1ad,33,34000.0,420,2.5366666666666666,0.0,0,1,3,0,0,1,0,2
9e90ae7dd5e142d9ba59196ce702f0e3,60,70000.0,1158,19.566666666666666,2.5,2,3,6,0,0,1,0,0
9e91e04b9a344f4e948728bf127967b6,35,72000.0,273,18.68285714285714,5.4,3,3,14,2,0,1,0,0
9e95b65bdcbe475f9c42aedb6c0b8f83,61,91000.0,669,24.41272727272727,6.5,2,5,11,0,0,1,0,0
9e9aab288405481cb7cac45dc3c48315,92,108000.0,793,21.54625,8.333333333333334,2,2,8,1,1,0,0,1
9e9fb78d911848efb54627de3ea701a5,37,59000.0,86,2.5725000000000002,0.0,0,1,4,0,0,1,0,2
9ea228a4b3f640c985cc123dbf59b8e4,60,45000.0,639,3.514545454545454,2.0,2,4,11,0,1,0,0,0
9ea9262561d94375ad878f964299ca8c,60,86000.0,1313,20.6725,7.5,2,4,4,0,1,0,0,1
9eac14a099914474a4b2f04b91e3b90d,67,51000.0,231,12.132857142857144,6.0,4,5,7,0,0,1,0,0
9ead4386a1c141fcaec06f864132df0c,47,77000.0,513,21.148333333333333,3.3333333333333335,3,3,6,0,0,1,0,1
9eb812054d564bdba180dc365f186e23,100,83000.0,841,17.99181818181818,7.5,3,3,11,0,0,0,1,1
9ebb7d34c6964f23b702ca2758f32083,44,72000.0,312,19.197142857142858,6.666666666666667,4,5,7,0,1,0,0,1
9ebe696078b742b389f486bd3a98ca56,62,40000.0,1738,8.231666666666667,6.0,2,2,18,0,1,0,0,0
9ebea19881914675872b19e6998fa0e5,61,86000.0,494,22.474615384615387,5.0,3,3,13,0,1,0,0,1
9ec21a8257b54fc08d10726f5bc21a09,53,59000.0,269,5.911428571428571,4.0,3,5,7,0,0,1,0,2
9ec24dc1f8cb415a8aae44029aea4ef9,57,90000.0,432,13.73,2.0,0,3,1,1,0,1,0,2
9ecb1e3ad71745a1a4c83cc86c361d6f,50,75000.0,310,26.63,2.0,1,3,1,0,1,0,0,1
9ecd1e78109840c6964e4e6ce6042a70,70,54000.0,322,0.0,0.0,0,5,0,0,0,1,0,2
9ecff93351b440bbbed22426e36be615,26,50000.0,620,2.3779999999999997,0.0,1,2,10,0,0,1,0,2
9ed20a4ecdf94cc99d52f6fd6a07b363,22,55000.0,850,52.97083333333333,5.666666666666667,2,2,12,1,1,0,0,1
9ed3fb4a91894070bfa13677a3004f71,22,64000.0,250,1.7533333333333332,0.0,0,1,3,0,0,1,0,2
9ed43771681240f6998e85a1c0c8f673,69,51000.0,919,12.583124999999999,4.666666666666667,5,5,16,0,1,0,0,0
9ed5228b75954aa495605ec2a505a598,60,100000.0,313,26.849999999999998,4.0,1,3,3,1,0,1,0,1
9ed5a316ecd34a7ca6df0763afc5403d,22,42000.0,267,8.615454545454545,4.333333333333333,2,3,11,2,0,1,0,0
9ed7fceee29a4a83978b5c9caa06da35,33,48000.0,321,3.17875,5.0,1,2,8,1,0,1,0,2
9ee58c73057940e39d2163e252ff3f77,68,61000.0,467,14.544999999999998,5.0,3,4,4,1,1,0,0,1
9ee6d43d9b3943e1aa01a848121d42d4,31,43000.0,96,2.61875,2.0,1,2,8,0,0,1,0,2
9eebd6bedca645ae90d5b2445efce4d5,66,68000.0,271,17.7825,3.5,2,5,4,0,0,1,0,2
9eebfc7e84054e4c84d3caa8979e40c4,36,75000.0,603,21.293888888888887,4.25,3,4,18,1,0,1,0,0
9ef935700f384fefa0e1a34f92555abd,43,42000.0,471,4.045625,2.0,2,2,16,0,0,1,0,0
9efb4b0cde924f0390b29b093f15bdab,43,60000.0,290,0.0,0.0,0,5,0,0,0,1,0,2
9f02136155d04f028d932f1aa2220f9e,53,33000.0,740,8.757200000000001,4.25,4,5,25,0,0,1,0,0
9f02eeb4d5d2474c96b1e3b0253a0df9,52,114000.0,727,26.136000000000003,5.0,2,3,10,0,1,0,0,1
9f0333c5f46c493580bbd3edd7aff58c,48,57000.0,597,5.545454545454546,7.5,1,2,11,1,0,1,0,0
9f0578a74c7b46249401d04deee59203,70,36000.0,780,2.209545454545454,2.3333333333333335,3,3,22,0,0,1,0,0
9f066310867e45639d8e2ab82948fce4,50,82000.0,726,21.821875000000002,2.6666666666666665,4,4,16,0,1,0,0,0
9f1114fcf9f54508a4887d4ac0dc130c,28,60000.0,749,4.785,0.0,1,2,4,0,0,1,0,2
9f124ca4f32f4f389c3c429f4dca986d,62,94000.0,300,0.0,0.0,0,1,0,0,1,0,0,2
9f1250e13503459b961c2fc777d5d8c2,45,65000.0,972,19.392,3.3333333333333335,3,3,20,1,0,1,0,0
9f13816eb7654cfd8a5a5fded2b92416,19,42000.0,889,2.643043478260869,0.0,2,5,23,0,1,0,0,0
9f1ac96a08aa4c88afc5888c99969420,28,47000.0,438,10.816666666666668,10.0,1,1,12,0,1,0,0,0
9f1e50d08a634419ad25f7a2c2ec064c,60,37000.0,389,1.6900000000000002,0.0,1,4,5,0,0,1,0,2
9f1e8140a860419c86117a412b81974a,59,58000.0,401,11.096666666666666,5.0,0,4,3,1,0,1,0,2
9f24629e9e0e409a95c9b025fb3be69a,52,32000.0,809,8.976153846153846,3.5,3,5,13,0,1,0,0,0
